web-scraper-order,web-scraper-start-url,listing_link,listing_link-href,name,num_of_views,num_of_watchers,num_of_msgs,price,about_listing,brand,model,categories,year_of_make,made_in
1606582891-102,https://reverb.com/shop/randys-gear-locker-4?page=9,Fender Player Series Precision Bass w/Pau Ferro in Capri Orange w/FREE ShippingFree Shipping$649.99Mint,https://reverb.com/item/34144828-fender-player-series-precision-bass-w-pau-ferro-in-capri-orange-w-free-shipping,Fender Player Series Precision Bass w/Pau Ferro in Capri Orange w/FREE Shipping,"1,108",47,2.0,$649.99,"Please see photos and message or call us with any pricing questions
or for a detailed ""on hand"" description.
C&M Music Center
4543 Johnston St.
Lafayette, LA 70503
*FREE SHIPPING - USA ONLY*
NOW 10% OFF!!
Weight: 8lbs 9oz
Serial: MX19264548
--Specs--
Body Shape:Precision
Left-/Right-handed:Right-handed
Number of Strings:4
Color:Capri Orange
Body Finish:Gloss Polyester
Body Material:Alder
Neck Material:Maple
Neck Shape:Modern C
Radius:9.5""
Fingerboard Material:Pau Ferro
Fingerboard Inlay:White Dots
Number of Frets:20, Medium Jumbo
Scale Length:34""
Nut Width:1.625""
Nut Material:Synthetic Bone
Bridge/Tailpiece:4-saddle Standard
Tuners:Fender Standard Open-gear
Middle Pickup:Player Series Alnico 5 P-Bass Split Single-coil
Controls:1 x master volume, 1 x master tone
Strings:Fender NPS, .045-.105

read more…",Fender,Player Precision Bass with Pau Ferro Fretboard,4-String,,
1606582679-72,https://reverb.com/shop/randys-gear-locker-4?page=11,"11% price dropMartin D-45 in Natural w/OHSCIn 1 Other CartFree Shipping$8,999.99$8,099.99Mint",https://reverb.com/item/33893324-martin-d-45-in-natural-w-ohsc,Martin D-45 in Natural w/OHSC,743,8,14.0,"$8,099.99","Please message with any questions
The guitar shown is the exact one for sale
You are looking at serial #2329679



Please see photos and message or call us with any pricing questions
or for a detailed ""on hand"" description.
C&M Music Center
4543 Johnston St.
Lafayette, LA 70503
*FREE SHIPPING - USA ONLY*
Ships FREE with in its original box with its included hard shell case and accessories.Brand new condition, taken out of the box for pictures only.NOW 10% OFF *Open Box Discount*

The D-45 represents the most elegantly appointed dreadnought in Martin's standard collection. You get it all with this guitar: a luxurious sound, gorgeous appointments, and the kind of play-ability that makes you want to pick it up again and again. It's no coincidence that prewar D-45s are some of the most sought-after guitars in the world — and not just because they're so rare; the D-45 model is simply the pinnacle of Martin's premium brand.
Tech Specs
String Type:Steel


Number of Strings:6


Body Shape:Dreadnought


Left-/Right-handed:Right-handed


Color:Natural, Aging Toner


Finish:Gloss


Top Wood:Sitka Spruce


Back & Sides Wood:East Indian Rosewood


Body Bracing:Scalloped Forward Shifted X-bracing


Binding:Antique White


Neck Wood:Mahogany


Neck Shape:Modified Low Oval, High Performance Taper


Radius:16""


Fingerboard Material:Ebony


Fingerboard Inlay:Abalone Style 45 Hexagon


Number of Frets:20


Scale Length:25.4""


Tuning Machines:Gold Open Gear


Bridge Material:Ebony


Nut/Saddle Material:Bone/Bone


Nut Width:1.75""


Strings:SP Acoustic 92/8 Phosphor Bronze Medium


Case Included:Hardshell Case
read more…",Martin,D-45,Dreadnought,2020.0,
1606583751-274,https://reverb.com/shop/randys-gear-locker-4?page=2,"10% price dropMartin OMC-16E Burst Orchestra Cutaway Acoustic Electric w/ Soft Case + Free ShipFree Shipping$1,899$1,709.99Mint",https://reverb.com/item/36546446-martin-omc-16e-burst-orchestra-cutaway-acoustic-electric-w-soft-case-free-ship,Martin OMC-16E Burst Orchestra Cutaway Acoustic Electric w/ Soft Case + Free Ship,360,5,,"$1,709.99","Martin OMC-16E Burst Orchestra Cutaway Acoustic ElectricIncludes Original Softshell Case + Free Shipping! The guitar in the photos is the actual guitar! You are looking at serial #2416879. This guitar is in stock, and ready to ship!  Please see photos and message or call us with any pricing questions or for a detailed ""on hand"" description.


This 16 Series Orchestra cutaway model is crafted with satin-finished
 ovangkol back and sides for resonant sound with deep bass and rich 
overtones. Ovangkol can vary both in color and grain complexity for a 
unique look. This model includes a mahogany burst ovangkol gloss top for
 balanced tone and projection and a high-performance neck taper for ease
 of playability up and down the fretboard. The OMC-16E Burst comes 
equipped with Fishman® Matrix VT Enhance electronics. Strung with 
Authentic Acoustic Lifespan® 2.0 light gauge strings. String Type:Steel Number of Strings:6 Body Shape:Orchestra Left-/Right-handed:Right-handed Color:Mahogany Burst Finish:Satin Top Wood:Ovangkol Back & Sides Wood:Ovangkol Body Bracing:Scalloped X-bracing Binding:Red Faux Tortoise Neck Wood:Select Hardwood Neck Shape:Low Oval with High Performance Taper Radius:16"" Fingerboard Material:Ebony Fingerboard Inlay:Mother-of-Pearl Dots Number of Frets:20 Scale Length:25.4"" Tuning Machines:Nickel Open-gear Bridge Material:Ebony Nut/Saddle Material:Bone/White Tusq Nut Width:1.75"" Electronics:Fishman Matrix VT Enhance NT1 Strings:Lifespan 2.0 92/8 Phosphor Bronze, .012-.054 Case Included:Softshell Case 


read more…",Martin,OMC16E BURST,Built-in Electronics,,
1606583425-208,https://reverb.com/shop/randys-gear-locker-4?page=5,Fender Player Jazz Bass w/Pau Ferro in Polar White w/FREE ShippingFree Shipping$649.99Mint,https://reverb.com/item/35697994-fender-player-jazz-bass-w-pau-ferro-in-polar-white-w-free-shipping,Fender Player Jazz Bass w/Pau Ferro in Polar White w/FREE Shipping,83,5,,$649.99,"Please see photos and message or call us with any pricing questions
or for a detailed ""on hand"" description.
C&M Music Center
4543 Johnston St.
Lafayette, LA 70503
*FREE SHIPPING - USA ONLY*
Fresh from Fender! This guitar comes with a warranty!
Serial #MX20050709

Weight: 9lbs 4oz 
Tech Specs 
Body Shape:Jazz
Left-/Right-handed:Right-handed
Number of Strings:4
Color:Polar White
Body Finish:Gloss Polyester
Body Material:Alder
Neck Material:Maple
Neck Shape:Modern C
Radius:9.5""
Fingerboard Material:Pau Ferro
Fingerboard Inlay:Dots
Number of Frets:20, Medium Jumbo
Scale Length:34""
Nut Width:1.5""
Nut Material:Synthetic Bone
Bridge/Tailpiece:4-saddle Standard
Tuners:Fender Standard Open Gear
Neck Pickup:Player Series Alnico V Jazz Single-coil
Bridge Pickup:Player Series Alnico V Jazz Single-coil
Controls:2 x volume, 1 x master tone
Strings:Fender NPS, .045-.105
read more…",Fender,Player Jazz Bass,4-String,,
1606583213-167,https://reverb.com/shop/randys-gear-locker-4?page=7,Gretsch G2622 Streamliner Centerblock Doublecut in Ocean TurquoiseFree Shipping$449.99Brand New,https://reverb.com/item/34997579-gretsch-g2622-streamliner-centerblock-doublecut-in-ocean-turquoise,Gretsch G2622 Streamliner Centerblock Doublecut in Ocean Turquoise,140,7,,$449.99,"Please see photos and message or call us with any pricing questions or for a detailed ""on hand"" description.
C&M Music Center
4543 Johnston St.
Lafayette, LA 70503
*FREE SHIPPING - USA ONLY*
You are looking at serial #IS191201897

Weight: 6lbs 5oz
The G2622 Streamliner puts a genuine Gretsch semi-hollowbody electric guitar in your hands for less. This guitar doesn’t skimp on quality, however. It delivers an incredibly snappy, open tone, thanks to its 5-ply arched maple body. Broad’Tron pickups balance out the Streamliner’s tone beautifully. A weight-relieved spruce center block imbues the Streamliner with true hollowbody tone while also keeping feedback under control — even in high-gain situations. The Gretsch G2622 Streamliner delivers classic big-body sounds at a reasonable price. 
Tech Specs
Body Type: Semi-hollowbody



Body Shape: G2622 Streamliner



Left-/Right-handed: Right-handed



Number of Strings: 6



Body Material: Laminated Maple



Top Material: Laminated Maple



Body Finish: Gloss



Color: Ocean Turquoise



Neck Material: Nato



Neck Shape: Thin U



Radius: 12""



Fingerboard Material: Laurel



Fingerboard Inlay: Pearloiid Big Blocks



Number of Frets: 22, Nickel Medium Jumbo



Scale Length: 24.75""



Nut Width: 1.6875""



Nut Material: Synthetic Bone



Bridge/Tailpiece: Anchored Adjusto-Matic Bridge with V-Stoptail



Tuners: Die-cast



Neck Pickup: Broad'Tron BT-2S Humbucker



Bridge Pickup: Broad'Tron BT-2S Humbucker



Controls: 2 x volume, 1 x master volume, 1 x master tone, 3-way toggle pickup switch



Strings: NPS, .010-.046




read more…",Gretsch,G2622 Streamliner Centerblock Doublecut,Semi-Hollow,,
1606582776-79,https://reverb.com/shop/randys-gear-locker-4?page=10,"Cole Clark Fat Lady 2EC in Redwood/Blackwood FL2EC-RDBL-SBFree Shipping$2,429.99Mint",https://reverb.com/item/34011852-cole-clark-fat-lady-2ec-in-redwood-blackwood-fl2ec-rdbl-sb,Cole Clark Fat Lady 2EC in Redwood/Blackwood FL2EC-RDBL-SB,194,6,,"$2,429.99","Please message with any questions
The guitar shown is the exact one for sale
Serial: 180234333

Weight: 5lbs 1oz
This guitar ships FREE with its included hard shell case and accessories
C&M Music is a proud authorized dealer of Cole Clark guitars!
Please see photos and message or call us with any pricing questions
or for a detailed ""on hand"" description.
C&M Music Center
4543 Johnston St.
Lafayette, LA 70503
*FREE SHIPPING - USA ONLY*

Limited time sale! 15% OFF! Original price $2699
CCFL2EC-RDBLSB – Redwood Top with Australian Blackwood Back and Sides. Product SpecificationsAll solid timber cutaway dreadnought with internally carved top and back




Cole Clark 3-way pickup system



Finish: Nitrocellulose (natural satin)



Neck: Queensland Maple



Top: Australian grown American Redwood



Back and sides: Australian Blackwood



Inlaid timber binding, purfling and mosaic rosette



Bridge/Fretboard: Blackbean/Satin Box



Inlays: Snowflake



Machine Heads: Grover gold



Nut/Saddle: Graph Tech Tusq



Strings: Elixir – Nanoweb Phosphor Bronze 12-53



Nut Width: 44mm/1.73″



Radius: 12″



Scale length: 25.5″



Pick Guard supplied in case



NOT for percussive playing





read more…",Cole Clark,CCFL2 Fat Lady 2,Dreadnought,,
1606582852-95,https://reverb.com/shop/randys-gear-locker-4?page=10,Fender Player Series Stratocaster HSS w/Maple Neck in Black w/FREE ShippingIn 1 Other CartFree Shipping$649.99Mint,https://reverb.com/item/34109223-fender-player-series-stratocaster-hss-w-maple-neck-in-black-w-free-shipping,Fender Player Series Stratocaster HSS w/Maple Neck in Black w/FREE Shipping,643,25,,$649.99,"Please message us with any questions.
The guitar shown is the exact one for sale
Serial# MX19057934
Weight: 7.8lbs
The guitar ships FREE
SPECIFICATIONS
Body
Body shape: Double cutaway





Body type: Solid body





Body material: Solid wood





Top wood:





Body wood: Alder





Body finish: Gloss





Orientation: Right handed




Neck
Neck shape: C modern





Neck wood: Maple





Joint: Bolt-on





Scale length: 25.5 in.





Truss rod: Dual-action





Neck finish: Gloss




Fingerboard
Material: Pau Ferro





Radius: 9.5 in.





Fret size: Medium jumbo





Number of frets: 22





Inlays: Dot





Nut width/material 1.69 in. (43 mm) Synthetic bone




Pickups
Configuration: HSS



Neck: Player Series Stratocaster single coil



Middle: Player Series Stratocaster single coil



Bridge: Player Series Stratocaster humbucker



Brand: Fender



Active or passive pickups: Passive



Series or parallel: Parallel



Piezo: No



Active EQ: No



Special electronics:




Controls
Control layout: Master volume, tone 1, tone 2



Pickup switch: 5-way



Coil tap or split:



Kill switch: No




HardwareBridge type: Tremolo/Vibrato




Bridge design: 2-point fulcrum tremolo bridge with bent-steel saddles



Tailpiece: Not applicable



Tuning machines: Die-cast sealed



Color: Chrome




Other
Number of strings: 6-string



Special features:



Case: Sold separately






read more…",Fender,Player Stratocaster HSS with Maple Fretboard,Solid Body,,
1606583877-300,https://reverb.com/shop/randys-gear-locker-4?page=1,10% price dropPaul Reed Smith SE Custom 24 Matteo Blue Quilt Top Cream Binding w/ Gig-Bag + Free ShippingFree Shipping$899$809.99Mint,https://reverb.com/item/36967404-paul-reed-smith-se-custom-24-matteo-blue-quilt-top-cream-binding-w-gig-bag-free-shipping,Paul Reed Smith SE Custom 24 Matteo Blue Quilt Top Cream Binding w/ Gig-Bag + Free Shipping,137,5,2.0,$809.99,"Includes Gig-Bag + Free Shipping! The guitar in the photos is the actual guitar! You are looking at serial #C23296. This guitar is in stock, and ready to ship!  Please see photos and message or call us with any pricing questions or for a detailed ""on hand"" description.C&M Music Center4543 Johnston St
Lafayette, LA 70506*FREE SHIPPING - USA ONLY* The
 SE Custom 24 brings the original PRS design platform to the 
high-quality, more affordable SE line up of instruments. Played by 
internationally touring artists, gigging musicians, and aspiring 
players, the SE Custom 24 features a maple top, mahogany back, wide thin
 maple neck, rosewood fretboard with bird inlays, and the PRS patented 
molded tremolo bridge. Its versatile sounds come from the 85/15 “S” 
pickups paired with a volume, push/pull tone control, and 3-way blade 
pickup selector.The SE Custom 24 is a modern classic with 
roadworthy durability, addictive playability, and wide array of tones, 
making it a perfect workhorse guitar. Number of Strings: 6Left-/Right-handed: Right-handedBody Type: SolidbodyBody Shape: SE Custom 24Body Material: MahoganyTop Material: Quilted MapleBody Finish: GlossColor: Matteo BlueNeck Material: MapleNeck Shape: Wide ThinRadius: 10""Fingerboard Material: RosewoodFingerboard Inlay: PRS BirdsNumber of Frets: 24Scale Length: 25""Nut Width: 1.6875""Nut Material: Synthetic/Bronze powder blendBridge/Tailpiece: PRS Molded TremoloTuners: PRS DesignedNeck Pickup: PRS 85/15 S HumbuckerBridge Pickup: PRS 85/15 S HumbuckerControls: 1 x master volume, 1 x master tone (push/pull coil-split), 3-way blade pickup switchStrings: D'Addario, .009-.042Case Included: Gig Bagread more…",Paul Reed Smith,SE Custom 24,Solid Body,,
1606583518-227,https://reverb.com/shop/randys-gear-locker-4?page=4,Fender Player Series Jazz Bass LH w/Pau Ferro in 3 Tone Sunburst w/FREE ShippingFree Shipping$649Mint,https://reverb.com/item/35776878-fender-player-series-jazz-bass-lh-w-pau-ferro-in-3-tone-sunburst-w-free-shipping,Fender Player Series Jazz Bass LH w/Pau Ferro in 3 Tone Sunburst w/FREE Shipping,24,0,,$649,"Please see photos and message or call us with any pricing questions
or for a detailed ""on hand"" description.
C&M Music Center
4543 Johnston St.
Lafayette, LA 70503
*FREE SHIPPING - USA ONLY*
The bass shown is the exact one for sale
This bass ships FREE!
Serial#20052434
Weight: 8lbs 10oz
SPECS
Body Shape:Jazz
Left-/Right-handed:Right-handed
Number of Strings:4
Color:3-tone Sunburst
Body Finish:Gloss Polyester
Body Material:Alder
Neck Material:Maple
Neck Shape:Modern C
Radius:9.5""
Fingerboard Material:Pau Ferro
Fingerboard Inlay:Dots
Number of Frets:20, Medium Jumbo
Scale Length:34""
Nut Width:1.5""
Nut Material:Synthetic Bone
Bridge/Tailpiece:4-saddle Standard
Tuners:Fender Standard Open-gear
Neck Pickup:Player Series Alnico 5 Jazz Single-coil
Bridge Pickup:Player Series Alnico 5 Jazz Single-coil
Controls:2 x volume, 1 x tone
Strings:Fender NPS, .045-.105
read more…",Fender,Player Series Jazz Bass LH,4-String,,
1606583467-216,https://reverb.com/shop/randys-gear-locker-4?page=4,Paul Reed Smith SE Tonare PE20PSABV Acoustic/Electric Parlor in Black Satin Top w/Gig Bag +FREE ShipFree Shipping$579.99Brand New,https://reverb.com/item/35699684-paul-reed-smith-se-tonare-pe20psabv-acoustic-electric-parlor-in-black-satin-top-w-gig-bag-free-ship,Paul Reed Smith SE Tonare PE20PSABV Acoustic/Electric Parlor in Black Satin Top w/Gig Bag +FREE Ship,51,1,,$579.99,"Please see photos and message or call us with any pricing questions
or for a detailed ""on hand"" description.
C&M Music Center
4543 Johnston St.
Lafayette, LA 70503
*FREE SHIPPING - USA ONLY*
The guitar shown is the exact one for sale, you are looking at serial #D03600
Searching for a parlor-sized acoustic guitar with a big voice? The PRS SE P20 is just such an instrument. This acoustic is jam-packed with pro-grade construction and signature PRS appointments, such as a solid mahogany top, X-brace/classical hybrid bracing, a bone nut and saddle, and an eye-catching herringbone rosette and accents. Equipped with a Fishman pickup to bring those tones from the practice space to the stage. What’s more, its crystal-clear tone and ample projection make it an all-around great-sounding studio guitar. The PRS SE P20 is comfortable, fun to play, and easy to pack up and transport. It belongs in every guitarist’s stable.
Brand new condition, this guitar comes with its full manufacture warranty.

read more…",Paul Reed Smith,SE Tonare PE20PSABV Acoustic/Electric Parlor,Built-in Electronics,,
1606583411-205,https://reverb.com/shop/randys-gear-locker-4?page=5,"10% price dropMartin HD-35 Natural w/ OHSC + FREE ShippingFree Shipping$3,299$2,969.99Mint",https://reverb.com/item/35675013-martin-hd-35-natural-w-ohsc-free-shipping,Martin HD-35 Natural w/ OHSC + FREE Shipping,330,2,,"$2,969.99","Please see photos and message or call us with any pricing questions
or for a detailed ""on hand"" description.
C&M Music Center
4543 Johnston St.
Lafayette, LA 70503
*FREE SHIPPING - USA ONLY*
Serial #2384934
Tech Specs String Type:Steel




Number of Strings:6



Body Shape:Dreadnought



Left-/Right-handed:Right-handed



Color:Natural, Aging Toner



Finish:Gloss



Top Wood:Sitka Spruce



Back & Sides Wood:East Indian Rosewood, 3-piece back



Body Bracing:Scalloped Forward Shifted X=bracing



Binding:Antique White



Neck Wood:Select Hardwood



Neck Shape:Modified Low Oval, High Performance Taper



Radius:16""



Fingerboard Material:Ebony, bound



Fingerboard Inlay:Mother-of-pearl Style 28 Dots



Number of Frets:20



Scale Length:25.4""



Tuning Machines:Chrome Enclosed Gear



Bridge Material:Ebony



Nut/Saddle Material:Bone/Bone



Nut Width:1.75""



Strings:Lifespan 2.0 92/8 Phosphor Bronse, .013-.056



Case Included:Hardshell Case



read more…",Martin,Standard Series Reimagined HD-35,Dreadnought,,
1606582843-93,https://reverb.com/shop/randys-gear-locker-4?page=10,"NEW 2020 Paul Reed Smith Custom 22 in *Custom Color* Saphire Metallic Smokewrap Burst w/OHSCFree Shipping$3,320Mint",https://reverb.com/item/34119540-new-2020-paul-reed-smith-custom-22-in-custom-color-saphire-metallic-smokewrap-burst-w-ohsc,NEW 2020 Paul Reed Smith Custom 22 in *Custom Color* Saphire Metallic Smokewrap Burst w/OHSC,628,16,,"$3,320","About This Listing 
Please message with any questions
The guitar shown is the exact one for sale
Please see photos and message or call us with any pricing questions
or for a detailed ""on hand"" description.
C&M Music Center
4543 Johnston St.
Lafayette, LA 70503
*FREE SHIPPING - USA ONLY*
Ships FREE with its included hard shell case and accessories.
Serial: 0291676
Weight: 7lbs 10oz
SPECS
Body Type: Solidbody

Body Shape: Doublecut

Left-/Right-handed: Right-handed

Number of Strings: 6

Body Material: Mahogany

Top Material: Carved Figured Maple

Body Finish: Gloss Acrylic Urethane

Color: Saphire Metallic Smokewrap Burst

Neck Material: Mahogany

Neck Shape: Pattern

Radius: 10""

Fingerboard Material: Rosewood

Fingerboard Inlay: PRS Birds

Number of Frets: 22, Medium Jumbo

Scale Length: 25""

Nut Width: 1.6875""

Nut Material: PRS synthetic/bronze powder blend

Bridge/Tailpiece: PRS Gen III tremolo

Tuners: PRS Phase III Locking

Neck Pickup: 85/15 Bass Humbucker

Bridge Pickup: 85/15 Treble Humbucker

Controls: 1 x master volume, 1 x master tone push-pull single coil tap, 3-way pickup switch

Strings: .010-.04

Case Included: Hardshell Case

read more…",Paul Reed Smith,Custom 22,Solid Body,,
1606582815-87,https://reverb.com/shop/randys-gear-locker-4?page=10,Paul Reed Smith SE Tonare P20E-SAVM Acoustic/Electric Parlor in Vintage Mahogany w/Gig BagFree Shipping$579Brand New,https://reverb.com/item/34094678-paul-reed-smith-se-tonare-p20e-savm-acoustic-electric-parlor-in-vintage-mahogany-w-gig-bag,Paul Reed Smith SE Tonare P20E-SAVM Acoustic/Electric Parlor in Vintage Mahogany w/Gig Bag,190,4,,$579,"Please message with any questions.
This guitar ships FREE with its included Gig Bag!
Serial #D00892
These guitars were going to be showcased during the PRS Experience Event, but that was cancelled this year. We have a few available in each color, with and without pickups.

 Features include an ebony fretboard and bridge, bone nut and saddle, plus an included gigbag. 

Brand new condition, this guitar comes with its full manufacture warranty.

read more…",Paul Reed Smith,PE20PSAVM,Built-in Electronics,,
1606582688-73,https://reverb.com/shop/randys-gear-locker-4?page=10,Fender Player Stratocaster Maple Neck 3-Tone Sunburst w/FREE ShippingFree Shipping$649.99Mint,https://reverb.com/item/33941859-fender-player-stratocaster-maple-neck-3-tone-sunburst-w-free-shipping,Fender Player Stratocaster Maple Neck 3-Tone Sunburst w/FREE Shipping,126,5,,$649.99,"Please see photos and message or call us with any pricing questions
C&M Music Center
4543 Johnston St.
Lafayette, LA 70503
*FREE SHIPPING - USA ONLY*
NOW 10% OFF!!
Serial #: MX20004237
Weight: 7 lbs 15 oz
Tech Specs
Body Type: Solidbody
Body Shape: Stratocaster
Left-/Right-handed: Right-handed
Number of Strings: 6
Body Material: Alder
Body Finish: Gloss Polyester
Color: 3-tone Sunburst
Neck Material: Maple
Neck Shape: Modern C
Radius: 9.5""
Fingerboard Material: Maple
Fingerboard Inlay: Dots
Number of Frets: 22, Medium Jumbo
Scale Length: 25.5""
Nut Width: 1.650""
Nut Material: Synthetic Bone
Bridge/Tailpiece: 2-point Synchronized Tremolo with Bent Steel Saddle
Tuners: Fender Standard Cast/Sealed
Neck Pickup: Player Series Alnico V Strat Single-coil
Middle Pickup: Player Series Alnico V Strat Single-coil
Bridge Pickup: Player Series Alnico V Strat Single-coil
Controls: 1 x master volume, 2 x tone (neck/middle, bridge), 5-way blade pickup switch
Strings: Fender NPS, .009-.042

read more…",Fender,Player Stratocaster,Solid Body,,
1606583812-287,https://reverb.com/shop/randys-gear-locker-4?page=2,Fender Player Series Telecaster w/Maple Neck in Polar White + FREE ShippingFree Shipping$649.99Mint,https://reverb.com/item/36496410-fender-player-series-telecaster-w-maple-neck-in-polar-white-free-shipping,Fender Player Series Telecaster w/Maple Neck in Polar White + FREE Shipping,51,1,,$649.99,"Please see photos and message or call us with any questions
or for a detailed ""on hand"" description.
C&M Music Center
4543 Johnston St.
Lafayette, LA 70503
*FREE SHIPPING - USA ONLY*
Serial #MX20060489
Weight: 8lbs 6oz 
Tech Specs 
Body Type:Solidbody




Body Shape:Telecaster



Left-/Right-handed:Right-handed



Number of Strings:6



Body Material:Alder



Body Finish:Gloss Polyester



Color:Polar White



Neck Material:Maple



Neck Shape:Modern C



Radius:9.5""



Fingerboard Material:Maple



Fingerboard Inlay:Dots



Number of Frets:22, Medium Jumbo



Scale Length:25.5""



Nut Width:1.650""



Nut Material:Synthetic Bone



Bridge/Tailpiece:6-saddle String-thru with bent steel saddles



Tuners:Fender Standard Cast/Sealed



Neck Pickup:Player Series Alnico V Tele Single-coil



Bridge Pickup:Player Series Alnico V Tele Single-coil



Controls:1 x volume, 1 x tone, 3-way blade pickup switch



Strings:Fender NPS, .009-.042


read more…",Fender,Player Series Telecaster,Solid Body,,
1606582767-77,https://reverb.com/shop/randys-gear-locker-4?page=10,Fender Player Series Precision Bass w/Pau Ferro in 3 -Tone Sunburst w/FREE ShippingFree Shipping$649.99Mint,https://reverb.com/item/33970864-fender-player-series-precision-bass-w-pau-ferro-in-3-tone-sunburst-w-free-shipping,Fender Player Series Precision Bass w/Pau Ferro in 3 -Tone Sunburst w/FREE Shipping,443,10,5.0,$649.99,"Please see photos and message or call us with any pricing questions
or for a detailed ""on hand"" description.
C&M Music Center
4543 Johnston St.
Lafayette, LA 70503
*FREE SHIPPING - USA ONLY*
NOW 10% OFF!!
The guitar shown is the exact one for sale.
Serial number is MX19199836.

Weight: 8lbs.
Comes with full manufacture warranty!
--TECH SPECS--
Body Shape:Precision
Left-/Right-handed:Right-handed
Number of Strings:4
Color:3-tone Sunburst
Body Finish:Gloss Polyester
Body Material:Alder
Neck Material:Maple
Neck Shape:Modern C
Radius:9.5""
Fingerboard Material:Pau Ferro
Fingerboard Inlay:Dots
Number of Frets:20, Medium Jumbo
Scale Length:34""
Nut Width:1.625""
Nut Material:Synthetic Bone
Bridge/Tailpiece:4-saddle Standard
Tuners:Fender Standard Open-gear
Middle Pickup:Player Series Alnico 5 Precision Split Single-coil
Controls:1 x volume, 1 x tone
Strings:Fender NPS, .045-.105

read more…",Fender,Player Precision Bass with Pau Ferro Fretboard,4-String,,
1606582796-83,https://reverb.com/shop/randys-gear-locker-4?page=10,Fender Player Stratocaster HSS w/Maple Neck in Tide Pool Blue w/FREE Hardshell CaseFree Shipping$656.99Mint,https://reverb.com/item/34034842-fender-player-stratocaster-hss-w-maple-neck-in-tide-pool-blue-w-free-hardshell-case,Fender Player Stratocaster HSS w/Maple Neck in Tide Pool Blue w/FREE Hardshell Case,"1,079",34,8.0,$656.99,"Please see photos and message or call us with any pricing questionsor for a detailed ""on hand"" description.
C&M Music Center
4543 Johnston St
Lafayette, LA 70503
*FREE SHIPPING - USA ONLY*NOW 10% OFF!!
The guitar shown is the exact one for sale

The serial # is MX19121287

Weight: 8.1lbs
Protect your investment! This guitar now comes with a free Kases hardshell case! (a $100 value!!)

--Tech Specs--
Body Type: Solidbody

Body Shape: Stratocaster

Left-/Right-handed: Right-handed

Number of Strings: 6

Body Material: Alder

Body Finish: Gloss Polyester

Color: Tidepool

Neck Material: Maple

Neck Shape: Modern C

Radius: 9.5""

Fingerboard Material: Maple

Fingerboard Inlay: Dots

Number of Frets: 22, Medium Jumbo

Scale Length: 25.5""

Nut Width: 1.650""

Nut Material: Synthetic Bone

Bridge/Tailpiece: 2-point Synchronized Tremolo with Bent Steel Saddles

Tuners: Fender Standard Cast/Sealed

Neck Pickup: Player Series Alnico V Strat Single-coil

Middle Pickup: Player Series Alnico V Strat Single-coil

Bridge Pickup: Player Series Alnico II Humbucker

Controls: 1 x master volume, 2 x tone (neck/middle, bridge), 5-way blade pickup switch

Strings: Fender NPS, .009-.042





















































read more…",Fender,Player Stratocaster HSS with Maple Fretboard,Solid Body,,
1606582834-91,https://reverb.com/shop/randys-gear-locker-4?page=10,Martin DCX2E-02 in Natural Sitka and Macassar w/ Gig BagFree Shipping$699Brand New,https://reverb.com/item/34097448-martin-dcx2e-02-in-natural-sitka-and-macassar-w-gig-bag,Martin DCX2E-02 in Natural Sitka and Macassar w/ Gig Bag,765,1,,$699,"Please message with any questionsThe guitar shown is the exact one for saleYou are looking serial number #2356932
Weight 4lbs 12ozThis Dreadnought-sized Martin X series model features a cutaway body with a Sitka spruce top and Macassar-patterned high-pressure laminate (HPL) back and sides. The Martin DCX2E also features a mother-of-pearl pattern inlay on the rosette and fingerboard, lending a richness to the model and making it as impressive to admire as it is to play. A Performing Artist neck of select hardwood and Granadillo fingerboard and bridge improve upon the sound transfer of this Martin X series model. It’s also equipped with Fishman MX electronics and strung with Martin’s Authentic Acoustic Lifespan 2.0 series.

With a new, soft gig bag featuring headstock, bridge and endpin protectors, a durable water-repellent exterior and foam padding, this Martin X series model is ready to go anywhere.
 FeaturesDreadnought-sized cutaway bodySitka spruce top and Macassar-patterned HPL back and sidesPerforming Artist neck of select hardwood and Granadillo fingerboard and bridgeFishman MX electronics 
read more…",Martin,DCX2E-02,Built-in Electronics,,
